id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,brand,combined_features
29959,men,Accessories,Eyewear,sunglasses,copper,winter,2016,casual,Cat Men Metal Sunglasses,cat,men sunglasses copper cat casual winter cat men metal sunglasses
51843,men,Accessories,Wallets,wallets,black,summer,2012,casual,New Hide Men Black Wallet,new,men wallets black new casual summer new hide men black wallet
12318,men,Apparel,Topwear,shirts,red,fall,2011,formal,Genesis Men Stripes Red Shirts,genesis,men shirts red genesis formal fall genesis men stripes red shirts
18622,men,Apparel,Topwear,tshirts,navy blue,fall,2011,casual,Puma Men Team Essential Polo Navy Blue Tshirt,puma,men tshirts navy blue puma casual fall puma men team essential polo navy blue tshirt
50991,women,Apparel,Innerwear,briefs,peach,summer,2017,casual,Enamor Women Peach Briefs,enamor,women briefs peach enamor casual summer enamor women peach briefs
30048,women,Accessories,Watches,watches,white,winter,2016,casual,SKAGEN DENMARK Women White Dial Watch 589SSS,skagen,women watches white skagen casual winter skagen denmark women white dial watch 589sss
48152,women,Accessories,Wallets,wallets,brown,winter,2016,casual,Fossil Women Brown Wallet,fossil,women wallets brown fossil casual winter fossil women brown wallet
29165,women,Apparel,Topwear,tops,black,summer,2012,casual,United Colors of Benetton Women Printed Black & White Top,united colors of benetton,women tops black united colors of benetton casual summer united colors of benetton women printed black & white top
26911,women,Apparel,Topwear,tops,purple,summer,2012,casual,Jealous 21 Women Purple Printed Top,jealous 21,women tops purple jealous 21 casual summer jealous 21 women purple printed top
30874,women,Apparel,Topwear,kurtas,red,summer,2012,ethnic,Fabindia Women Printed Red Kurta,fabindia,women kurtas red fabindia ethnic summer fabindia women printed red kurta
59212,women,Footwear,Shoes,heels,beige,fall,2012,casual,Senorita Women Beige Flats,senorita,women heels beige senorita casual fall senorita women beige flats
21308,women,Accessories,Eyewear,sunglasses,grey,winter,2016,casual,Celine Dion Women Grey Frame Sunglasses,celine,women sunglasses grey celine casual winter celine dion women grey frame sunglasses
38225,women,Accessories,Eyewear,sunglasses,brown,winter,2016,casual,Polaroid Women Sunglasses,polaroid,women sunglasses brown polaroid casual winter polaroid women sunglasses
57388,women,Apparel,Innerwear,briefs,white,winter,2015,casual,Amante Women Pack of 3 Briefs PFCN04,amante,women briefs white amante casual winter amante women pack of 3 briefs pfcn04
15901,unisex,Footwear,Flip Flops,flip flops,brown,spring,2013,casual,Warner Bros Kids Unisex TJ Sport Flop Brown Slippers,warner,unisex flip flops brown warner casual spring warner bros kids unisex tj sport flop brown slippers
54169,women,Accessories,Jewellery,necklace and chains,brown,fall,2012,casual,Femella Brown Necklace,femella,women necklace and chains brown femella casual fall femella brown necklace
18246,men,Apparel,Topwear,tshirts,grey,fall,2011,casual,Manchester United Men Printed Grey Tshirt,manchester,men tshirts grey manchester casual fall manchester united men printed grey tshirt
9611,men,Apparel,Topwear,shirts,white,fall,2011,formal,Indigo Nation Men Price catch Green White Shirts,indigo,men shirts white indigo formal fall indigo nation men price catch green white shirts
48536,men,Accessories,Headwear,caps,grey,summer,2012,casual,Wrangler Men Grey Check Cap,wrangler,men caps grey wrangler casual summer wrangler men grey check cap
23807,men,Footwear,Shoes,casual shoes,maroon,fall,2011,casual,Puma Men Maroon Graphic Casual Shoes,puma,men casual shoes maroon puma casual fall puma men maroon graphic casual shoes
26549,men,Footwear,Shoes,casual shoes,black,fall,2012,casual,ID Men Black Shoes,id,men casual shoes black id casual fall id men black shoes
19394,men,Apparel,Topwear,jackets,blue,summer,2011,casual,ADIDAS Men Solid Blue Jacket,adidas,men jackets blue adidas casual summer adidas men solid blue jacket
54955,men,Apparel,Topwear,tshirts,blue,summer,2015,casual,Do U Speak Green Men Blue T-Shirt,do,men tshirts blue do casual summer do u speak green men blue t-shirt
6659,women,Footwear,Flip Flops,flip flops,black,summer,2011,casual,Nike Women's Butterfly Thong Black Flip Flop,nike,women flip flops black nike casual summer nike women's butterfly thong black flip flop
29501,women,Accessories,Watches,watches,white,winter,2016,casual,Giordano Women White Dial Watch,giordano,women watches white giordano casual winter giordano women white dial watch
42830,unisex,Sporting Goods,Wristbands,wristbands,black,summer,2012,sports,Nike Unisex Swoosh Black Wristbands,nike,unisex wristbands black nike sports summer nike unisex swoosh black wristbands
55887,women,Personal Care,Nails,nail polish,peach,spring,2017,casual,Colorbar Exclusive Nail Lacquer 20,colorbar,women nail polish peach colorbar casual spring colorbar exclusive nail lacquer 20
45229,men,Accessories,Watches,watches,black,winter,2016,casual,CASIO Men Black Dial & Digital Watches AD144,casio,men watches black casio casual winter casio men black dial & digital watches ad144
59676,women,Footwear,Shoes,heels,olive,winter,2012,casual,Rocia Women Olive & Black Heels,rocia,women heels olive rocia casual winter rocia women olive & black heels
10817,men,Apparel,Topwear,shirts,green,fall,2011,casual,Wrangler Men Urban Raiser Green Shirts,wrangler,men shirts green wrangler casual fall wrangler men urban raiser green shirts
4932,women,Apparel,Dress,dresses,blue,summer,2011,casual,Gini and Jony Girl's Valerie Blue White Infant Kidswear,gini & jony,women dresses blue gini & jony casual summer gini and jony girl's valerie blue white infant kidswear
39793,men,Apparel,Bottomwear,trousers,grey,summer,2012,formal,Peter England Men Grey Formal Trousers,peter england,men trousers grey peter england formal summer peter england men grey formal trousers
41689,women,Footwear,Shoes,heels,red,winter,2012,casual,Catwalk Women Red Flats,catwalk,women heels red catwalk casual winter catwalk women red flats
38641,men,Apparel,Topwear,tshirts,red,summer,2012,casual,Nike Men Red Bangalore Polo T-shirt,nike,men tshirts red nike casual summer nike men red bangalore polo t-shirt
59444,men,Apparel,Topwear,shirts,grey,fall,2012,formal,Arrow Men Striped Grey Slim Fit Shirt,arrow,men shirts grey arrow formal fall arrow men striped grey slim fit shirt
52890,women,Apparel,Saree,sarees,red,fall,2012,ethnic,FNF Red Printed Sari,fnf,women sarees red fnf ethnic fall fnf red printed sari
10219,men,Accessories,Watches,watches,yellow,winter,2016,casual,Carrera Men Strap dial Yellow Watches,carrera,men watches yellow carrera casual winter carrera men strap dial yellow watches
40569,women,Apparel,Topwear,kurtas,white,summer,2012,ethnic,W Women White Kurta,w,women kurtas white w ethnic summer w women white kurta
38473,women,Accessories,Bags,handbags,white,summer,2012,casual,Baggit Women White Hippo Fakir Handbag,baggit,women handbags white baggit casual summer baggit women white hippo fakir handbag
53942,women,Accessories,Bags,handbags,coffee brown,summer,2012,casual,Kiara Women Coffee Brown Handbag,kiara,women handbags coffee brown kiara casual summer kiara women coffee brown handbag
9423,men,Apparel,Topwear,shirts,black,fall,2011,formal,John Miller Men Blue stripe Black Shirts,john,men shirts black john formal fall john miller men blue stripe black shirts
17800,women,Apparel,Topwear,tshirts,green,fall,2011,casual,Chhota Bheem Kids Girl I Love to Play Green Tshirt,chhota,women tshirts green chhota casual fall chhota bheem kids girl i love to play green tshirt
48704,women,Accessories,Jewellery,earrings,silver,fall,2012,casual,Lucera Women Silver Earrings,lucera,women earrings silver lucera casual fall lucera women silver earrings
55289,women,Personal Care,Makeup,highlighter and blush,bronze,spring,2017,casual,Lakme Earth Blaze Face Sheer,lakme,women highlighter and blush bronze lakme casual spring lakme earth blaze face sheer
23209,women,Apparel,Topwear,kurtis,black,fall,2011,ethnic,Aneri Women Twinkle Black Kurti,aneri,women kurtis black aneri ethnic fall aneri women twinkle black kurti
18848,men,Apparel,Topwear,tshirts,navy blue,fall,2011,casual,Puma Men College Athletic Navy Blue Tshirt,puma,men tshirts navy blue puma casual fall puma men college athletic navy blue tshirt
29733,women,Accessories,Bags,handbags,green,summer,2012,casual,Kiara Women Leatherette Green Handbag,kiara,women handbags green kiara casual summer kiara women leatherette green handbag
3925,men,Apparel,Topwear,tshirts,orange,summer,2011,casual,Wrangler Men's Wanderer's Dream Orange T-shirt,wrangler,men tshirts orange wrangler casual summer wrangler men's wanderer's dream orange t-shirt
51629,women,Accessories,Watches,watches,white,winter,2016,casual,FOSSIL Women White Dial Watch ES2983,fossil,women watches white fossil casual winter fossil women white dial watch es2983
14024,men,Apparel,Bottomwear,shorts,black,fall,2011,sports,Nike Men Solid Black Shorts,nike,men shorts black nike sports fall nike men solid black shorts
20211,women,Apparel,Topwear,sweatshirts,green,fall,2011,casual,Wrangler Women Green Sweatshirt,wrangler,women sweatshirts green wrangler casual fall wrangler women green sweatshirt
5473,women,Footwear,Shoes,sports shoes,black,summer,2011,sports,Nike Women Air Vivus Black Shoe,nike,women sports shoes black nike sports summer nike women air vivus black shoe
44754,women,Footwear,Shoes,casual shoes,grey,summer,2012,casual,Globalite Women Grey Startech Shoes,globalite,women casual shoes grey globalite casual summer globalite women grey startech shoes
36374,men,Accessories,Socks,socks,black,summer,2016,casual,Reid & Taylor Men Black Socks,reid & taylor,men socks black reid & taylor casual summer reid & taylor men black socks
33606,women,Accessories,Wallets,wallets,red,summer,2012,casual,Lino Perros Women Red Wallet,lino perros,women wallets red lino perros casual summer lino perros women red wallet
57343,women,Apparel,Innerwear,bra,pink,winter,2015,casual,Amante Women Push-Up Pink Bra-BGDI03,amante,women bra pink amante casual winter amante women push-up pink bra-bgdi03
10484,men,Apparel,Topwear,shirts,purple,fall,2011,casual,Flying Machine Men FS Purple Shirts,flying machine,men shirts purple flying machine casual fall flying machine men fs purple shirts
25763,men,Apparel,Topwear,suspenders,black,summer,2012,formal,Lino Perros Men Black & Green Suspenders,lino perros,men suspenders black lino perros formal summer lino perros men black & green suspenders
11556,women,Apparel,Topwear,kurtis,cream,summer,2011,ethnic,W Women Printed Cream Kurtis,w,women kurtis cream w ethnic summer w women printed cream kurtis
56291,women,Apparel,Innerwear,briefs,maroon,winter,2015,casual,Biara Women Maroon Briefs,biara,women briefs maroon biara casual winter biara women maroon briefs
31151,boys,Apparel,Topwear,tshirts,blue,summer,2012,casual,Gini and Jony Boys Printed Blue T-shirt,gini & jony,boys tshirts blue gini & jony casual summer gini and jony boys printed blue t-shirt
51888,women,Accessories,Wallets,wallets,mustard,summer,2016,casual,Nyk Women Mustard Wallet,nyk,women wallets mustard nyk casual summer nyk women mustard wallet
3784,men,Apparel,Topwear,tshirts,black,summer,2011,casual,Status Quo Men's Surfers Black T-shirt,status,men tshirts black status casual summer status quo men's surfers black t-shirt
27034,women,Footwear,Shoes,heels,bronze,winter,2015,casual,Catwalk Women Bronze Heels,catwalk,women heels bronze catwalk casual winter catwalk women bronze heels
13201,women,Footwear,Shoes,sports shoes,white,spring,2012,sports,ASICS Women Ilyeo II Running White Sports Shoes,asics,women sports shoes white asics sports spring asics women ilyeo ii running white sports shoes
43571,women,Accessories,Bags,handbags,purple,summer,2012,casual,Puma Purple Kenobi II Tote Bag,puma,women handbags purple puma casual summer puma purple kenobi ii tote bag
48199,men,Accessories,Eyewear,sunglasses,black,winter,2016,casual,United Colors of Benetton Men Black Sunglasses,united colors of benetton,men sunglasses black united colors of benetton casual winter united colors of benetton men black sunglasses
30083,women,Accessories,Watches,watches,silver,winter,2016,casual,Ed Hardy Women Silver Dial Watch,ed,women watches silver ed casual winter ed hardy women silver dial watch
2656,women,Accessories,Bags,handbags,silver,winter,2015,casual,Murcia Women Big Casual Silver Bag,murcia,women handbags silver murcia casual winter murcia women big casual silver bag
16773,unisex,Accessories,Watches,watches,black,winter,2016,casual,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2572,adidas,unisex watches black adidas casual winter adidas originals unisex black dial chronograph watch adh2572
49877,women,Accessories,Watches,watches,black,winter,2016,casual,Q&Q Women Black Dial Watch S073-801Y,q&q,women watches black q&q casual winter q&q women black dial watch s073-801y
7324,men,Footwear,Sandal,sandals,brown,summer,2013,casual,Red Tape Men Brown Floater,red tape,men sandals brown red tape casual summer red tape men brown floater
46003,women,Apparel,Saree,sarees,purple,summer,2012,ethnic,Fabindia Purple & Blue Striped Saree,fabindia,women sarees purple fabindia ethnic summer fabindia purple & blue striped saree
27808,men,Accessories,Belts,belts,black,summer,2013,formal,Bulchee Men Reversible Prong Black Belt,bulchee,men belts black bulchee formal summer bulchee men reversible prong black belt
34423,men,Apparel,Topwear,tshirts,orange,summer,2012,casual,Myntra Men Royal Yellow T-shirt,myntra,men tshirts orange myntra casual summer myntra men royal yellow t-shirt
23494,men,Footwear,Shoes,casual shoes,white,fall,2011,casual,Fila Men Cameo White Casual Shoes,fila,men casual shoes white fila casual fall fila men cameo white casual shoes
50166,women,Footwear,Shoes,heels,blue,winter,2012,casual,Rocia Women Blue Wedges,rocia,women heels blue rocia casual winter rocia women blue wedges
19509,men,Accessories,Belts,belts,black,fall,2011,casual,Wrangler Single Men Black Belts,wrangler,men belts black wrangler casual fall wrangler single men black belts
55626,men,Footwear,Shoes,casual shoes,black,summer,2010,casual,Numero Uno Men Black Shoes,numero,men casual shoes black numero casual summer numero uno men black shoes
31363,men,Apparel,Topwear,tshirts,blue,summer,2012,casual,Locomotive Men Blue T-shirt,locomotive,men tshirts blue locomotive casual summer locomotive men blue t-shirt
